StoreID,StoreName,Category,City,OpeningDate
2601,Brasa Nobre ME Cidade,Sushi,Presidente Vargas,2023-10-10
2602,Oriente Express Cidade,Burgers,Ivolândia,2024-02-24
2603,Cozinha do Prato EIRELI Cidade,Sobremesas,Ubatã,2021-12-27
2604,Sabor Natural Filial,Comida Brasileira,Alexandria,2021-11-10
2605,Nando Burguer Pátio,Vegetariano,Caridade,2021-02-15
2606,La Fiesta Food Lagoa,Pizza,Poconé,2023-09-14
2607,Sushi Prime II Shopping,Churrasco,Laguna Carapã,2024-11-11
2608,Pastelaria Central Avenida,Comida Brasileira,Varre-Sai,2024-02-22
2609,Tempero Bom de Minas Lagoa,Churrasco,Jerônimo Monteiro,2023-05-18
2610,Tonhão Burguer Galeria,Burgers,Barra D'Alcântara,2021-12-13
2611,Mesa do Chef ME Pátio,Comida Brasileira,Brasil Novo,2022-03-17
2612,Cozinha do Sítio EIRELI Galeria,Burgers,Ermo,2021-10-28
2613,Cozinha da Praça EIRELI Cidade,Burgers,Pareci Novo,2022-09-04
2614,Tradição na Mesa LTDA Filial,Pizza,Formosa do Sul,2024-09-30
2615,Top Lanches Cidade,Sobremesas,Barra do Chapéu,2024-11-24
2616,Thiago Burguer Belvedere,Sushi,São José dos Cordeiros,2025-10-26
2617,Na Brasa Shopping Cidade,Burgers,Paulino Neves,2025-10-19
2618,Essência do Prato EIRELI Avenida,Pizza,Medicilândia,2025-06-10
2619,Naturalmente Pátio,Churrasco,Cruzmaltina,2024-07-20
2620,Sabor Original EIRELI Cidade,Pizza,Calumbi,2021-12-16
2621,El Sabor Shopping,Churrasco,Cipotânea,2021-04-21
2622,Mesa Artesanal ME Lagoa,Sushi,Irará,2021-11-04
2623,Gui Burguer Cidade,Pizza,Serranópolis do Iguaçu,2024-02-03
2624,Peixe na Brasa Lagoa,Churrasco,Mirante da Serra,2025-10-17
2625,Rei do Pastel Shopping Cidade,Sushi,Taiaçu,2021-11-15
2626,Food Station Lagoa,Comida Brasileira,Serro,2023-11-03
2627,Sabor em Casa LTDA Pátio,Sushi,Lagoa de Velhos,2024-05-10
2628,Forno da Vila EIRELI Avenida,Burgers,Campo Novo de Rondônia,2021-03-09
2629,Sushi Prime Shopping Cidade,Burgers,Simplício Mendes,2023-07-25
2630,Toque Natural ME Filial,Burgers,Ituverava,2024-08-07
2631,Caio Burguer Lagoa,Sushi,Araricá,2024-05-18
2632,Mauro Burguer Shopping,Vegetariano,Passagem,2021-10-20
2633,Quintal do Sabor LTDA Cidade,Pizza,Jaú,2025-11-03
2634,Tonhão Burguer Filial,Churrasco,Bandeira do Sul,2023-02-23
2635,Dudu Burguer Belvedere,Vegetariano,Santos,2025-12-12
2636,Canto do Prato LTDA Cidade,Sushi,Nioaque,2025-07-07
2637,Café & Prosa Pátio,Burgers,Paulo Frontin,2022-07-10
2638,Cantina Mexicana Belvedere,Churrasco,Medeiros Neto,2024-04-26
2639,Léo Burguer Cidade,Burgers,Faina,2022-07-10
2640,Sushi Prime Shopping Avenida,Sobremesas,Gabriel Monteiro,2022-04-06
2641,Mesa & Lenha EIRELI Shopping Avenida,Sushi,Guararema,2023-05-15
2642,Wok & Roll Galeria,Sushi,Inajá,2023-08-23
2643,Pastel & Cia Shopping,Pizza,Malhada,2023-05-13
2644,Padaria Gourmet Lagoa,Burgers,Pindoba,2025-04-11
2645,Pastelaria Central Shopping Avenida,Vegetariano,Riacho Frio,2022-04-28
2646,Bom Apetite ME Cidade,Sobremesas,Antônio João,2021-08-14
2647,Burger House Galeria,Sushi,Palmitos,2022-07-03
2648,Sabor Oriental Shopping Cidade,Sushi,Palestina,2024-10-11
2649,Sapore Italiano Avenida,Churrasco,Benevides,2023-06-06
2650,Cozinha Essência EIRELI Shopping,Comida Brasileira,Mara Rosa,2024-08-30
2651,Mesa & Companhia EIRELI Shopping Cidade,Sushi,Santo Antônio dos Lopes,2023-08-19
2652,Prato Ideal EIRELI Lagoa,Burgers,Macapá,2025-03-14
2653,Naturalmente Cidade,Churrasco,Santana do Manhuaçu,2021-09-25
2654,Cozinha Urbana LTDA Galeria,Vegetariano,Jussiape,2024-02-25
2655,Ponto Gourmet Pátio,Vegetariano,Goiânia,2023-03-23
2656,Casa do Sushi Lagoa,Burgers,Vertente do Lério,2023-03-07
2657,Toque do Chef ME Shopping Cidade,Vegetariano,Campo Azul,2025-04-19
2658,Dinho Burguer Shopping Cidade,Sobremesas,Itaporanga d'Ajuda,2022-09-29
2659,Sabor da Vila LTDA Shopping,Churrasco,Guararapes,2024-12-22
2660,Sabor Natural da Casa ME Avenida,Sobremesas,Porto Rico,2021-12-28
2661,Sabor do Forno ME Galeria,Vegetariano,Caçapava do Sul,2022-03-26
2662,Forno da Vila EIRELI Lagoa,Burgers,São João do Cariri,2023-09-03
2663,Igor Burguer Shopping Avenida,Pizza,Britânia,2021-02-20
2664,Mesa & Receita LTDA Avenida,Pizza,Aroeiras,2024-06-12
2665,Chapa Quente Shopping Cidade,Pizza,Rolândia,2023-11-28
2666,Wok & Roll Lagoa,Sushi,Conceição do Rio Verde,2024-04-24
2667,Kadu Burguer Pátio,Churrasco,Florínea,2023-11-19
2668,Mesa Criativa LTDA Galeria,Vegetariano,Antônio João,2024-10-28
2669,Receita Urbana LTDA Cidade,Sushi,Cândido Mota,2023-12-05
2670,Mesa Generosa LTDA Belvedere,Comida Brasileira,Cacimba de Areia,2024-09-28
2671,Doçura & Cia Cidade,Burgers,São João da Paraúna,2022-03-28
2672,Forno & Fogo EIRELI Shopping Avenida,Sobremesas,Serra dos Aimorés,2023-08-21
2673,Juca Burguer Galeria,Vegetariano,Santa Terezinha do Tocantins,2023-10-23
2674,Big Burger Shopping Cidade,Churrasco,Pinhal de São Bento,2022-10-16
2675,Cozinha do Dia EIRELI Shopping,Burgers,Timbó,2025-02-26
2676,Sabor & Tradição LTDA Lagoa,Churrasco,Monte Alegre de Goiás,2023-10-03
2677,Cozinha do Dia a Dia EIRELI Avenida,Vegetariano,Lavrinhas,2022-08-04
2678,Nando Burguer Galeria,Sushi,Timóteo,2024-06-20
2679,Sabor & Raiz ME Galeria,Sushi,Formosa,2023-10-18
2680,Prato Feito Filial,Churrasco,Itapiratins,2023-07-24
2681,Cozinha do Fogo EIRELI Filial,Sushi,Espumoso,2025-04-04
2682,Sushi House Avenida,Vegetariano,Goiabeira,2025-12-24
2683,Mundo dos Doces Cidade,Sobremesas,Catende,2023-02-22
2684,Sabor do Mar Filial,Sobremesas,Ipecaetá,2023-11-08
2685,Mesa Autoral ME Shopping,Sushi,Jampruca,2024-04-12
2686,Cantina Italiana Cidade,Vegetariano,Capitólio,2023-06-19
2687,Cozinha do Dia EIRELI Lagoa,Sushi,Baliza,2024-06-03
2688,Prato Popular ME Shopping Avenida,Comida Brasileira,Cumbe,2024-03-09
2689,João Burguer Cidade,Vegetariano,Ituberá,2022-01-18
2690,Sabor Completo LTDA Shopping,Comida Brasileira,Cacique Doble,2025-11-16
2691,Na Brasa Cidade,Churrasco,Várzea Grande,2022-10-12
2692,Food Station Lagoa,Sushi,Marcos Parente,2025-09-21
2693,Cozinha da Vila Lagoa,Sobremesas,Itaporã,2022-08-12
2694,Burger Point Galeria,Comida Brasileira,Inimutaba,2025-10-05
2695,Cozinha Raiz Brasileira EIRELI Belvedere,Comida Brasileira,Ibimirim,2021-04-23
2696,Mesa Brasileira ME Cidade,Sushi,Coronel Murta,2025-01-03
2697,Thiago Burguer Shopping Cidade,Pizza,Governador Eugênio Barros,2022-11-12
2698,Casa do Sushi Filial,Pizza,Santa Cruz do Escalvado,2024-10-23
2699,Murilo Burguer Filial,Sobremesas,Nossa Senhora de Lourdes,2023-07-24
2700,Zé Burguer Shopping Cidade,Sobremesas,Piracicaba,2021-09-01
2701,Pastel Express Filial,Burgers,Guiratinga,2024-07-24
2702,Seu Antônio Burguer Shopping Cidade,Comida Brasileira,Witmarsum,2025-04-30
2703,Mesa Artesanal ME Shopping,Pizza,Porto da Folha,2022-04-07
2704,Naturalmente Shopping Cidade,Pizza,São José do Rio Pardo,2023-08-28
2705,Bruno Burguer Shopping Avenida,Burgers,Hortolândia,2023-02-20
2706,Mundo dos Doces Shopping Cidade,Burgers,Guadalupe,2023-03-26
2707,Cozinha Raiz Brasileira EIRELI Belvedere,Comida Brasileira,Jericó,2022-05-23
2708,Sapore Italiano Shopping Avenida,Sushi,Avelino Lopes,2024-09-05
2709,Alma Gourmet EIRELI Lagoa,Burgers,Ibicuí,2024-04-15
2710,Sabor Artesão ME Filial,Churrasco,Sananduva,2021-09-16
2711,Café & Prosa Avenida,Churrasco,São José do Egito,2024-11-25
2712,Sabor Rústico ME Belvedere,Comida Brasileira,Santanópolis,2025-02-26
2713,Cozinha & Brasa EIRELI Galeria,Burgers,Canelinha,2026-01-12
2714,Padaria Gourmet Shopping Cidade,Sushi,Santa Rosa,2024-06-28
2715,Sabor em Movimento LTDA Galeria,Sushi,Berilo,2025-08-17
2716,Tempero da Casa ME Shopping Cidade,Burgers,Getulina,2025-05-22
2717,Canto do Prato LTDA Galeria,Burgers,Cujubim,2024-08-21
2718,Panela Crioula LTDA Belvedere,Burgers,Bicas,2025-09-15
2719,Forno da Vila EIRELI Shopping Avenida,Pizza,Magalhães Barata,2021-05-24
2720,Tata Burguer Shopping Avenida,Pizza,Camamu,2024-02-21
2721,Cozinha & Panela EIRELI Shopping,Pizza,Mato Grosso,2025-08-25
2722,Sabor Perfeito EIRELI Shopping Cidade,Vegetariano,Ponte Branca,2021-10-21
2723,Pedro Burguer Galeria,Sushi,David Canabarro,2022-01-04
2724,Sabor na Brasa EIRELI Lagoa,Churrasco,Ichu,2023-03-12
2725,Toque Caseiro ME Cidade,Sobremesas,Rio Preto da Eva,2024-02-06
2726,Panelinha de SP Pátio,Pizza,Eldorado do Sul,2022-06-30
2727,Ponto do Lanche do Zé Shopping Cidade,Sushi,Arealva,2021-06-16
2728,Chef em Casa Pátio,Sobremesas,Passo do Sobrado,2025-11-14
2729,Burger House Pátio,Burgers,Ituiutaba,2024-06-24
2730,Seu Chico Burguer Shopping,Burgers,Alto Garças,2023-11-26
2731,Tempero da Casa ME Cidade,Pizza,Nepomuceno,2024-09-28
2732,Dan Burguer Shopping Cidade,Pizza,Maués,2021-12-25
2733,Cozinha Artesanal EIRELI Shopping Cidade,Churrasco,Urucará,2021-03-03
2734,Wok & Roll Filial,Sobremesas,Feliz Deserto,2021-12-02
2735,Estação Gourmet Avenida Lagoa,Burgers,Campina da Lagoa,2023-04-13
2736,Toque Especial ME Avenida,Vegetariano,Perdões,2022-12-20
2737,Lanche Rápido Pátio,Burgers,Governador Mangabeira,2025-06-04
2738,Sabor Completo LTDA Shopping Avenida,Vegetariano,Anahy,2025-06-29
2739,Bruno Burguer Shopping,Churrasco,São Francisco de Goiás,2025-10-29
2740,João Burguer Pátio,Burgers,Goianá,2026-01-07
2741,Pastel do Ponto Shopping Avenida,Comida Brasileira,Ministro Andreazza,2025-12-22
2742,Essência da Mesa EIRELI Shopping Avenida,Sushi,Iguape,2022-12-17
2743,Tonhão Burguer Filial,Burgers,Goianá,2024-11-14
2744,Canto do Prato LTDA Lagoa,Sobremesas,Itajuípe,2024-04-06
2745,Café & Sabor Lagoa,Pizza,Queluzito,2024-05-29
2746,Rei do Pastel Shopping Avenida,Vegetariano,Ouricuri,2025-01-07
2747,Ronaldo Burguer Cidade,Pizza,Campanário,2025-05-03
2748,Sabor Original EIRELI Filial,Comida Brasileira,Diamantina,2022-05-13
2749,Forno a Lenha Galeria,Sobremesas,Santópolis do Aguapeí,2024-01-06
2750,Panela & Prosa LTDA Belvedere,Comida Brasileira,Marcelândia,2021-04-16
2751,Sabor Tradicional EIRELI Filial,Sushi,Cantagalo,2025-03-09
2752,Mané Burguer Shopping Avenida,Comida Brasileira,Junqueiro,2021-12-20
2753,Espeto & Brasa Terrario Belvedere,Sobremesas,Santa Tereza de Goiás,2023-08-05
2754,Pizza Nostra Pátio,Pizza,Charqueada,2024-08-14
2755,Sabor & Tradição LTDA Cidade,Churrasco,Cacaulândia,2021-10-23
2756,Panela Cheia LTDA Shopping Cidade,Burgers,Três Barras do Paraná,2022-01-25
2757,Mesa do Dia LTDA Avenida,Vegetariano,Jardim,2022-04-15
2758,Essência Gourmet ME Shopping Cidade,Sobremesas,Palmeira,2024-01-17
2759,Seu Chico Burguer Avenida,Sushi,Parnaíba,2023-09-26
2760,Pizzaria Bella Massa Belvedere,Vegetariano,Igaracy,2023-12-31
2761,Prato da Vila EIRELI Shopping Avenida,Pizza,Mari,2024-12-14
2762,Cozinha & Brasa EIRELI Filial,Sushi,Jutaí,2022-11-03
2763,Seu Chico Burguer Belvedere,Churrasco,Itapevi,2025-07-07
2764,Chico Burguer Belvedere,Sushi,Dona Inês,2025-03-10
2765,Yakissoba House Avenida,Sobremesas,Poções,2024-01-17
2766,Cozinha Raiz LTDA Filial,Vegetariano,Coribe,2025-02-17
2767,Mesa & Lenha EIRELI Shopping Avenida,Sobremesas,Piquerobi,2021-11-29
2768,Pizzaria Bella Massa Shopping Cidade,Sobremesas,Piranhas,2024-10-22
2769,Essência da Mesa EIRELI Pátio,Sobremesas,São José do Rio Claro,2024-12-05
2770,Sabor da Praça Belvedere,Churrasco,Santa Rita do Sapucaí,2023-10-17
2771,Sabor Consciente LTDA Belvedere,Vegetariano,Eirunepé,2021-08-26
2772,Delícias da Casa Avenida,Sobremesas,Barueri,2023-08-20
2773,Sabor do Dia EIRELI Shopping Cidade,Pizza,Novo Aripuanã,2021-06-17
2774,Peixe na Brasa Lagoa,Burgers,Felipe Guerra,2022-01-22
2775,Receitas & Sabores LTDA Shopping Avenida,Sobremesas,Boa Esperança do Sul,2021-04-10
2776,Mar & Sabor Shopping Cidade,Churrasco,Jordão,2023-12-31
2777,Sabor & Tradição LTDA Shopping,Pizza,Piraúba,2022-01-04
2778,Léo Burguer Filial,Comida Brasileira,Flexeiras,2022-06-24
2779,Thiago Burguer Belvedere,Comida Brasileira,Alpercata,2023-02-26
2780,Forno da Vila EIRELI Shopping Avenida,Pizza,Heliodora,2025-06-21
2781,Pastel & Cia Filial,Pizza,Ceres,2022-07-26
2782,Panela Crioula LTDA Belvedere,Churrasco,Santa Luz,2025-10-10
2783,Sabor Completo LTDA Galeria,Vegetariano,Parauapebas,2022-06-11
2784,Vida Saudável Galeria,Comida Brasileira,Cerro Branco,2023-11-24
2785,Sabor em Foco ME Shopping Avenida,Vegetariano,Moreilândia,2025-11-04
2786,Bom Gosto da Vó Pátio,Burgers,Coivaras,2024-09-15
2787,Café Central Galeria,Comida Brasileira,Relvado,2025-01-04
2788,Sabor em Movimento LTDA Shopping Avenida,Sobremesas,Maquiné,2023-01-20
2789,Top Lanches Lagoa,Sobremesas,Pacaembu,2024-07-11
2790,Sushi House Shopping,Sushi,Canindé,2022-08-26
2791,Canto do Peixe Galeria,Vegetariano,Pau D'Arco,2022-09-01
2792,Wok & Roll Filial,Burgers,Itaara,2024-10-03
2793,Fogão a Lenha Cidade,Vegetariano,Amaraji,2024-06-12
2794,Léo Burguer Shopping Avenida,Burgers,Cabo de Santo Agostinho,2021-04-30
2795,Yakissoba House Pátio,Sushi,Campina Verde,2022-10-05
2796,Tempero Bom de Minas Galeria,Sushi,Campina Grande do Sul,2024-11-26
2797,Prato Feito Pátio,Sushi,Aparecida de Goiânia,2024-09-25
2798,Mesa Plena ME Lagoa,Sushi,Içara,2024-05-22
2799,Cantinho do Sabor de Casa Galeria,Comida Brasileira,Boa Vista do Incra,2021-02-12
2800,Food House Shopping Cidade,Sobremesas,Jacobina,2022-11-28
2801,Street Food Shopping,Vegetariano,Ponte Alta do Norte,2022-10-31
2802,Cozinha & Panela EIRELI Shopping Cidade,Churrasco,Brunópolis,2023-06-13
2803,Lucas Burguer Shopping Cidade,Comida Brasileira,São Lourenço do Piauí,2021-08-12
2804,Prato & Fogo LTDA Shopping Avenida,Churrasco,Monte Carmelo,2025-12-28
2805,Lanche & Cia Cidade,Burgers,Tuntum,2021-12-12
2806,Sabor Perfeito EIRELI Shopping Avenida,Sushi,Arroio Trinta,2025-08-25
2807,Prato Popular ME Cidade,Comida Brasileira,Barra do Corda,2022-09-02
2808,Pedro Burguer Avenida,Churrasco,Padre Paraíso,2024-03-11
2809,Burger House Pátio,Sushi,Manoel Emídio,2023-11-08
2810,Canto do Peixe Shopping Avenida,Pizza,Figueira,2022-10-04
2811,Marcos Burguer Cidade,Sushi,São Pedro de Alcântara,2024-12-21
2812,Sabor & Companhia LTDA Cidade,Pizza,Iramaia,2022-01-19
2813,Burger Grill Belvedere,Sushi,Feira Nova do Maranhão,2023-04-25
2814,Marcos Burguer Galeria,Sobremesas,Santa Cruz do Xingu,2025-03-30
2815,Comida Caseira Cidade,Sobremesas,Tanque d'Arca,2025-07-27
2816,Biel Burguer Belvedere,Sushi,Além Paraíba,2023-09-30
2817,Seu Antônio Burguer Belvedere,Vegetariano,Lobato,2024-05-21
2818,Sabor Elementar ME Filial,Comida Brasileira,Cabeceiras,2024-06-02
2819,Tempero da Casa ME Lagoa,Sushi,Ourinhos,2026-01-27
2820,Panela Essencial ME Filial,Vegetariano,Imbaú,2022-01-19
2821,Sabor Natural Shopping,Churrasco,Capixaba,2024-01-15
2822,Sabor Consciente LTDA Lagoa,Pizza,Conceição do Jacuípe,2024-01-28
2823,Sabor & Mesa ME Cidade,Burgers,Nazarezinho,2024-12-22
2824,Casa do Sushi Shopping,Comida Brasileira,Aparecida,2022-07-20
2825,Mesa do Sabor LTDA Pátio,Burgers,Caibaté,2023-08-12
2826,Ponto da Panela ME Lagoa,Pizza,São João do Jaguaribe,2021-10-20
2827,Canto Gourmet EIRELI Avenida,Comida Brasileira,Ipuã,2022-03-22
2828,Bistrô Urb Galeria,Churrasco,Benjamin Constant do Sul,2023-09-30
2829,Sabor Autêntico EIRELI Galeria,Vegetariano,Itaboraí,2022-01-31
2830,Alex Burguer Shopping,Burgers,Igarapé-Miri,2023-02-10
2831,Sabor Consciente LTDA Pátio,Comida Brasileira,Chapada,2023-09-05
2832,Burger Point Pátio,Burgers,Tucumã,2022-01-28
2833,Cozinha do Dia EIRELI Cidade,Pizza,Santa Cruz da Conceição,2022-08-21
2834,Sabor de Origem ME Pátio,Vegetariano,Paudalho,2024-04-03
2835,Tio João Burguer Avenida,Vegetariano,Acorizal,2022-04-14
2836,Arte na Cozinha EIRELI Belvedere,Sushi,Esplanada,2025-06-05
2837,Lanche Rápido Filial,Sobremesas,Santa Cecília do Sul,2024-05-20
2838,Sabor Original EIRELI Shopping Cidade,Sushi,Nazaré Paulista,2024-08-21
2839,Mané Burguer Belvedere,Sobremesas,Nova América,2022-04-03
2840,Tata Burguer Shopping Avenida,Churrasco,Teofilândia,2025-12-20
2841,Sabor Oriental Belvedere,Sobremesas,Rodolfo Fernandes,2024-05-06
2842,Ben Burguer Shopping Avenida,Vegetariano,Guarujá,2024-09-05
2843,Raiz do Sabor EIRELI Lagoa,Vegetariano,Brejinho,2022-08-30
2844,Mesa Criativa LTDA Avenida,Pizza,Campos Altos,2025-03-22
2845,Food Point Avenida,Vegetariano,Capinzal do Norte,2025-08-26
2846,Mesa Criativa LTDA Shopping,Burgers,Congonhal,2022-07-22
2847,Lanche Rápido Pátio,Comida Brasileira,Amaral Ferrador,2025-10-20
2848,Sabor & Tradição LTDA Avenida,Sobremesas,Olho d'Água das Cunhãs,2022-07-02
2849,Panela do Povo LTDA Avenida,Comida Brasileira,Cravinhos,2025-03-31
2850,Mesa do Dia LTDA Avenida,Churrasco,Rio Grande da Serra,2023-07-16
2851,Mesa & Companhia EIRELI Filial,Vegetariano,Calçoene,2022-04-10
2852,Cozinha Raiz Brasileira EIRELI Shopping Cidade,Sushi,Inhapi,2022-09-03
2853,Taco & Salsa Avenida,Sushi,São Gabriel da Cachoeira,2023-10-04
2854,Mesa & Companhia EIRELI Avenida,Comida Brasileira,Tibau,2024-12-01
2855,Tempero Caseiro 2 Galeria,Vegetariano,Vera Cruz do Oeste,2021-07-15
2856,Panela Crioula LTDA Belvedere,Vegetariano,Ourizona,2024-02-19
2857,Murilo Burguer Lagoa,Sushi,Ibirajuba,2021-02-28
2858,Igor Burguer Avenida,Sushi,Peixe,2025-03-15
2859,Verde & Leve Filial,Vegetariano,Pedras de Maria da Cruz,2022-03-30
2860,Sabor & Companhia Avenida,Burgers,Paraíso do Sul,2022-09-28
2861,Delícias Express Shopping Avenida,Sobremesas,Goioerê,2024-05-06
2862,Thiago Burguer Shopping Avenida,Pizza,Papagaios,2025-11-09
2863,Sabor Natural da Casa ME Shopping Avenida,Sushi,Passagem,2025-05-19
2864,Seu Antônio Burguer Shopping Avenida,Sushi,Jeremoabo,2025-04-16
2865,Seu Antônio Burguer Shopping,Sobremesas,Caturaí,2024-07-24
2866,Delícias Express Galeria,Sushi,Cândido Sales,2025-04-06
2867,Cozinha da Vila Lagoa,Churrasco,Mococa,2024-08-13
2868,Ponto Gourmet Shopping Cidade,Vegetariano,Itamonte,2024-11-08
2869,Essência do Prato EIRELI Galeria,Comida Brasileira,Mineiros,2025-03-28
2870,Doçura & Cia Belvedere,Pizza,Brejo do Cruz,2022-07-03
2871,Panela Simples ME Lagoa,Sushi,São Borja,2021-10-13
2872,Lanche Rápido Avenida,Sushi,Piraúba,2025-11-21
2873,Naturalmente Shopping,Burgers,Pouso Redondo,2021-05-05
2874,SaborArte Belvedere,Comida Brasileira,Prata do Piauí,2022-12-16
2875,Tempero Bom de Minas Pátio,Pizza,São Bernardino,2023-07-26
2876,Panela Crioula LTDA Shopping,Pizza,Serra Caiada,2021-05-11
2877,Sabor do Mar Shopping,Sushi,Espinosa,2023-06-02
2878,Urban Burger Avenida,Sobremesas,Andradas,2022-12-29
2879,Toque do Chef ME Shopping Avenida,Sobremesas,Cajueiro da Praia,2025-08-27
2880,Sabor da Vila LTDA Galeria,Pizza,Novo Aripuanã,2023-07-15
2881,Sabor Elementar EIRELI Shopping,Churrasco,Mortugaba,2022-07-06
2882,Sabor Artesão ME Belvedere,Vegetariano,Nova Pádua,2024-12-20
2883,Sushi Prime Shopping Avenida,Vegetariano,Tupanciretã,2025-11-22
2884,Prato & Panela ME Galeria,Comida Brasileira,Jaboatão dos Guararapes,2025-04-17
2885,Canto Gourmet EIRELI Shopping Avenida,Burgers,Santa Cruz do Escalvado,2025-10-03
2886,Sabor da Gente LTDA Shopping Cidade,Pizza,Oliveira dos Brejinhos,2025-06-05
2887,Estação Gourmet Avenida Shopping Cidade,Vegetariano,Guaratinga,2022-01-16
2888,Comida Caseira Lagoa,Vegetariano,Nova Brasilândia D'Oeste,2025-12-14
2889,Cozinha da Gente ME Cidade,Comida Brasileira,Tracuateua,2022-01-19
2890,Rafa Burguer Shopping Cidade,Pizza,Jardim do Mulato,2023-05-12
2891,Receita & Mesa ME Belvedere,Sushi,Tatuí,2025-09-13
2892,Casa do Sushi Shopping Cidade,Pizza,Mauá da Serra,2024-03-14
2893,Cozinha do Dia EIRELI Shopping Cidade,Pizza,Governador Lindenberg,2025-09-10
2894,Pizzaria Bella Massa Shopping,Comida Brasileira,Arapuá,2021-06-08
2895,Biel Burguer Lagoa,Pizza,Landri Sales,2024-11-01
2896,Toque Caseiro ME Pátio,Sobremesas,Pintadas,2025-09-23
2897,Zeca Burguer Lagoa,Sobremesas,Agrestina,2022-12-09
2898,Café & Prosa Belvedere,Pizza,Itapetinga,2024-09-11
2899,Dinho Burguer Shopping Avenida,Vegetariano,Combinado,2021-12-14
2900,Pizza Nostra Shopping Cidade,Burgers,Seropédica,2023-03-10
2901,Lanche & Cia Lagoa,Comida Brasileira,Corumbataí do Sul,2023-08-12
2902,Sabor na Brasa EIRELI Filial,Sushi,Lagoa de Dentro,2021-05-10
2903,Sabor Consciente LTDA Filial,Churrasco,Taboleiro Grande,2024-11-27
2904,Doce Tentação Shopping Avenida,Churrasco,Novorizonte,2023-04-26
2905,Cozinha & Panela EIRELI Avenida,Churrasco,Umari,2024-01-17
2906,Canto Gourmet EIRELI Belvedere,Sushi,Morada Nova,2021-10-27
2907,Forno da Vila EIRELI Lagoa,Burgers,Santa Cruz do Rio Pardo,2024-10-25
2908,Bom Gosto da Vó Avenida,Sushi,São João de Iracema,2022-01-29
2909,Receita Urbana LTDA Shopping Avenida,Pizza,Nova Campina,2023-02-05
2910,Sabor do Mar Lagoa,Comida Brasileira,Anhumas,2022-11-13
2911,Pastelaria Central Pátio,Comida Brasileira,Elesbão Veloso,2026-01-30
2912,Forno da Vila EIRELI Avenida,Pizza,Floriano Peixoto,2024-01-24
2913,Mucho Sabor Filial,Vegetariano,Altamira do Paraná,2024-09-21
2914,Sabor de Casa Lagoa,Pizza,Benedito Leite,2022-06-29
2915,Raízes da Cozinha ME Filial,Burgers,Arceburgo,2022-04-07
2916,Sabor & Tradição LTDA Belvedere,Churrasco,Serra da Saudade,2022-11-02
2917,Cozinha Artesanal EIRELI Shopping Avenida,Vegetariano,Uruaçu,2022-11-03
2918,Pão & Prosa Belvedere,Pizza,Massapê do Piauí,2021-08-02
2919,Sabor Rústico ME Belvedere,Sobremesas,Parnamirim,2025-12-06
2920,Sushi House Avenida,Pizza,Nova Viçosa,2024-01-24
2921,Sabores da Terra EIRELI Shopping Avenida,Burgers,Guaiçara,2025-08-10
2922,Temaki Bar Avenida,Sushi,Sertãozinho,2023-06-22
2923,Top Lanches Avenida,Comida Brasileira,Dois Riachos,2025-08-30
2924,Pizza & Cia Belvedere,Sushi,Paranã,2022-07-07
2925,Noah Burguer Pátio,Sobremesas,Canindé de São Francisco,2023-11-01
2926,Prato da Vila EIRELI Pátio,Burgers,Tucunduva,2023-07-28
2927,Doce Tentação Filial,Sobremesas,Wall Ferraz,2023-07-17
2928,Sabor & Companhia Shopping,Vegetariano,Itaporanga,2025-12-14
2929,Cantinho Mineiro Shopping Avenida,Pizza,Ajuricaba,2023-05-10
2930,Caio Burguer Cidade,Sushi,João Ramalho,2025-06-16
2931,Sabor Elementar EIRELI Lagoa,Pizza,Presidente Castelo Branco,2021-11-21
2932,Cozinha do Sítio EIRELI Shopping Cidade,Pizza,Manoel Ribas,2022-03-27
2933,Pizza do Chef Shopping Avenida,Sobremesas,Santa Cruz da Baixa Verde,2024-07-31
2934,Cozinha de Origem EIRELI Shopping,Burgers,São José do Campestre,2021-08-02
2935,Tonhão Burguer Shopping Avenida,Comida Brasileira,Pindobaçu,2023-06-10
2936,Mesa & Lenha EIRELI Lagoa,Pizza,Fortaleza dos Nogueiras,2022-02-28
2937,Sabor & Raiz ME Lagoa,Sobremesas,Catuti,2022-03-18
2938,Cozinha da Vila Shopping Avenida,Sobremesas,Moeda,2023-03-16
2939,Burger House Shopping,Sobremesas,Santa Fé do Araguaia,2022-04-29
2940,Prato em Foco LTDA Pátio,Comida Brasileira,Mesópolis,2023-10-27
2941,Cozinha Raiz Brasileira EIRELI Shopping,Sushi,Deputado Irapuan Pinheiro,2023-03-10
2942,Pizzaria Bella Massa Avenida,Churrasco,Pindaí,2024-06-03
2943,Yakissoba House Cidade,Comida Brasileira,Ponte Nova,2025-03-30
2944,Panela & Prosa LTDA Cidade,Comida Brasileira,Poção,2022-04-16
2945,Top Lanches Cidade,Sushi,Coronel Pilar,2025-12-28
2946,Mauro Burguer Galeria,Comida Brasileira,Taquaritinga,2023-05-14
2947,Mesa Farta Cidade,Burgers,Floresta Azul,2024-08-08
2948,Comida Caseira Belvedere,Vegetariano,Jarinu,2024-04-09
2949,Mundo dos Doces Avenida,Burgers,Mombuca,2024-12-04
2950,Paulinho Burguer Shopping Avenida,Pizza,Penedo,2021-09-21
2951,Sabor & Mesa ME Avenida,Sobremesas,Santa Vitória do Palmar,2021-11-15
